Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,YrSold,SaleType,SaleCondition,SalePrice
862,30,RM,60,6911,Pave,NA,Reg,Lvl,BrkSide,Feedr,Norm,1Fam,1Story,5,5,1924,1950,1301,0,1301,0,2,1,5,2009,WD,Normal,100000
863,60,FV,72,8640,Pave,NA,Reg,Lvl,Somerst,Norm,Norm,1Fam,2Story,7,5,2009,2009,764,783,1547,0,3,1,7,2010,Con,Normal,215200
864,60,RL,82,9430,Pave,NA,Reg,Lvl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1999,1999,1268,1097,2365,1,3,1,8,2009,WD,Normal,337000
865,120,RL,30,9549,Pave,NA,IR1,Lvl,Veenker,Norm,Norm,TwnhsE,1Story,8,5,1995,1996,1494,0,1494,1,2,1,6,2006,WD,Normal,270000
866,20,RL,75,14587,Pave,NA,IR1,Lvl,Somerst,Norm,Norm,1Fam,1Story,9,5,2008,2008,1506,0,1506,0,2,1,6,2008,New,Partial,264132
867,60,RL,80,10421,Pave,NA,Reg,Lvl,NWAmes,Norm,Norm,1Fam,2Story,7,5,1988,1988,980,734,1714,0,3,1,7,2010,WD,Normal,196500
868,50,RL,75,12508,Pave,NA,IR1,Lvl,Mitchel,Norm,Norm,1Fam,1.5Fin,6,7,1940,1985,983,767,1750,1,4,1,7,2008,WD,Normal,160000
869,20,RL,70,9100,Pave,NA,Reg,Lvl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2005,1836,0,1836,0,3,1,8,2006,WD,Normal,216837
870,60,RL,47,53504,Pave,NA,IR2,HLS,StoneBr,Norm,Norm,1Fam,2Story,8,5,2003,2003,1690,1589,3279,1,4,1,12,2010,WD,Normal,538000
871,85,RL,NA,7252,Pave,NA,IR1,Lvl,Sawyer,Norm,Norm,1Fam,SFoyer,5,5,1982,1982,858,0,858,1,2,1,5,2009,WD,Normal,134900
872,20,RL,67,8877,Pave,NA,Reg,Lvl,Edwards,Norm,Norm,1Fam,1Story,4,5,1951,1951,1220,0,1220,0,2,1,6,2006,COD,Normal,102000
873,80,RL,94,7819,Pave,NA,Reg,Lvl,Edwards,Norm,Norm,1Fam,SLvl,6,5,1976,1976,1117,0,1117,1,3,1,6,2010,WD,Abnorml,107000
874,20,RL,70,10150,Pave,NA,Reg,Lvl,NAmes,Feedr,Norm,1Fam,1Story,5,5,1958,1958,912,0,912,0,2,1,5,2007,COD,Normal,114500
875,20,RL,110,14226,Pave,NA,Reg,Lvl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2006,1973,0,1973,0,3,1,9,2007,New,Partial,395000
876,120,RM,32,4500,Pave,NA,Reg,Lvl,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1998,1998,1204,0,1204,1,2,1,5,2009,WD,Normal,162000
877,20,RL,86,11210,Pave,NA,IR1,Lvl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2006,1614,0,1614,0,3,1,7,2006,New,Partial,221500
878,20,RL,100,13350,Pave,NA,IR1,Lvl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1974,1974,894,0,894,1,3,1,5,2006,WD,Normal,142500
879,90,RH,60,8400,Pave,NA,Reg,Lvl,SawyerW,Feedr,Norm,Duplex,1Story,5,5,1977,1977,2020,0,2020,0,4,2,10,2007,WD,Normal,144000
880,90,RL,78,10530,Pave,NA,Reg,Lvl,Mitchel,Norm,Norm,Duplex,SFoyer,6,5,1977,1977,1004,0,1004,1,2,1,4,2006,WD,Normal,135000
881,20,RL,63,7875,Pave,NA,Reg,Lvl,Gilbert,Norm,Norm,1Fam,1Story,7,5,1995,1996,1253,0,1253,0,3,1,6,2007,WD,Normal,176000
882,60,RL,65,7153,Pave,NA,Reg,Lvl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1992,1992,810,793,1603,0,3,1,7,2006,WD,Normal,175900
883,20,RL,67,16285,Pave,NA,IR2,Lvl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2001,2002,1430,0,1430,0,3,1,6,2009,WD,Normal,187100
884,85,RL,NA,9101,Pave,NA,IR1,Lvl,Mitchel,Norm,Norm,1Fam,SFoyer,5,6,1978,1978,1110,0,1110,1,1,1,4,2009,WD,Normal,165500
885,75,RM,35,6300,Pave,Grvl,Reg,Lvl,OldTown,Norm,Norm,1Fam,2.5Unf,6,6,1914,2001,742,742,1484,0,3,1,9,2008,WD,Normal,128000
886,20,RL,NA,9790,Pave,NA,Reg,Lvl,NWAmes,Feedr,Norm,1Fam,1Story,6,5,1967,1967,1342,0,1342,0,3,1,7,2009,WD,Normal,161500
887,50,RM,60,10800,Pave,NA,Reg,Lvl,OldTown,Artery,Norm,1Fam,1.5Fin,5,6,1915,1950,966,686,1652,1,4,1,7,2010,WD,Normal,139000
888,60,RL,76,10142,Pave,NA,IR1,Lvl,SawyerW,Norm,Norm,1Fam,2Story,7,5,2004,2004,956,1128,2084,1,4,1,8,2010,WD,Normal,233000
889,20,RM,50,6000,Pave,NA,Reg,Lvl,OldTown,Norm,Norm,1Fam,1Story,4,7,1954,2000,901,0,901,0,2,1,4,2008,WD,Normal,107900
890,60,RL,NA,12205,Pave,NA,IR1,Low,ClearCr,Norm,Norm,1Fam,2Story,6,8,1966,2007,976,1111,2087,0,5,1,9,2007,WD,Normal,187500
891,120,RL,43,3182,Pave,NA,Reg,Lvl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,1145,0,1145,0,2,1,5,2009,WD,Normal,160200
892,80,RL,NA,11333,Pave,NA,IR1,Lvl,Mitchel,Norm,Norm,1Fam,SLvl,6,5,1976,1976,1062,0,1062,1,3,1,5,2007,WD,Normal,146800
893,60,RL,92,9920,Pave,NA,IR1,Lvl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1996,1997,1127,886,2013,1,3,1,8,2007,WD,Normal,269790
894,20,RL,76,9158,Pave,NA,Reg,Lvl,Somerst,Norm,Norm,1Fam,1Story,8,5,2007,2007,1496,0,1496,0,3,1,7,2007,New,Partial,225000
895,60,RL,NA,10832,Pave,NA,IR1,Lvl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1994,1996,1086,809,1895,0,3,1,7,2008,WD,Normal,194500
896,60,RL,70,8400,Pave,NA,Reg,Lvl,SawyerW,Norm,Norm,1Fam,2Story,6,6,1980,1981,888,676,1564,0,3,1,7,2010,WD,Normal,171000
897,20,RL,71,8197,Pave,NA,Reg,Lvl,Sawyer,Norm,Norm,1Fam,1Story,6,5,1977,1977,1285,0,1285,0,3,1,7,2007,WD,Normal,143500
898,20,RL,57,7677,Pave,NA,Reg,Lvl,NAmes,Norm,Norm,1Fam,1Story,5,5,1953,1953,773,0,773,0,2,1,4,2008,WD,Abnorml,110000
899,60,RL,104,13518,Pave,NA,Reg,Lvl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2008,2009,1966,1174,3140,0,4,1,11,2009,New,Partial,485000
900,50,RL,60,7200,Pave,NA,Reg,Lvl,SWISU,Feedr,Norm,1Fam,1.5Fin,5,7,1937,1950,981,787,1768,1,3,1,7,2007,WD,Normal,175000
901,60,RL,79,12798,Pave,NA,IR1,HLS,ClearCr,Feedr,Norm,1Fam,2Story,6,5,1997,1997,616,1072,1688,1,4,1,8,2008,WD,Normal,200000
902,30,RM,40,4800,Pave,NA,Reg,Lvl,IDOTRR,Norm,Norm,1Fam,1Story,4,7,1916,1990,1196,0,1196,1,2,1,5,2007,WD,Normal,109900
903,60,RL,63,8199,Pave,NA,Reg,Lvl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2005,2005,728,728,1456,1,3,1,7,2008,WD,Normal,189000
904,60,RL,107,13891,Pave,NA,Reg,Lvl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2008,2009,1734,1088,2822,0,4,1,12,2009,New,Partial,582933
905,20,RL,75,9000,Pave,NA,Reg,Lvl,NAmes,Norm,Norm,1Fam,1Story,5,5,1954,1954,1128,0,1128,0,2,1,5,2006,WD,Family,118000
906,20,RL,91,12274,Pave,NA,IR1,Lvl,Somerst,Norm,Norm,1Fam,1Story,7,5,2008,2008,1428,0,1428,0,3,1,6,2008,New,Partial,227680
907,80,RL,75,9750,Pave,NA,Reg,Lvl,NAmes,Norm,Norm,1Fam,SLvl,5,5,1967,1967,980,0,980,0,3,1,6,2006,WD,Normal,135500
908,70,RL,144,21384,Pave,NA,Reg,Lvl,BrkSide,Norm,Norm,1Fam,2Story,5,6,1923,2004,1072,504,1576,2,3,1,6,2009,WD,Normal,223500
909,80,RL,85,13400,Pave,NA,Reg,Lvl,NAmes,Norm,Norm,1Fam,SLvl,5,5,1966,1966,1086,0,1086,1,3,1,6,2006,WD,Normal,159950
910,75,RM,90,8100,Pave,NA,Reg,Lvl,OldTown,Norm,Norm,1Fam,2.5Unf,5,5,1898,1965,1075,1063,2138,0,2,3,11,2009,WD,Normal,106000
911,20,RL,78,10140,Pave,NA,Reg,Lvl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1974,1999,1309,0,1309,1,3,1,5,2006,WD,Normal,181000
912,120,RM,NA,4438,Pave,NA,Reg,Lvl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2004,2004,848,0,848,1,1,1,4,2008,ConLD,Normal,144500
913,20,C (all),66,8712,Grvl,NA,Reg,Bnk,IDOTRR,Norm,Norm,1Fam,1Story,5,5,1952,1952,1044,0,1044,0,2,1,4,2010,WD,Alloca,55993
914,20,RL,75,9750,Pave,NA,Reg,Lvl,NAmes,Norm,Norm,1Fam,1Story,6,6,1958,1958,1442,0,1442,0,4,1,7,2007,COD,Normal,157900
915,50,RL,45,8248,Pave,Grvl,Reg,Lvl,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,1918,1950,686,564,1250,0,3,1,7,2006,WD,Normal,116000
916,20,RL,48,12137,Pave,NA,IR2,Lvl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1998,1998,1661,0,1661,0,3,1,6,2010,WD,Normal,224900
917,20,RL,NA,11425,Pave,NA,IR1,Lvl,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,1954,1008,0,1008,0,2,1,4,2006,WD,Normal,137000
918,20,RL,NA,13265,Pave,NA,IR1,Lvl,Mitchel,Norm,Norm,1Fam,1Story,8,5,2002,2002,1689,0,1689,1,3,1,7,2008,WD,Normal,271000
919,80,RL,80,8816,Pave,NA,Reg,Lvl,ClearCr,Norm,Norm,1Fam,SLvl,6,7,1971,1971,1052,0,1052,1,3,1,6,2010,WD,Normal,155000
920,120,RL,44,6371,Pave,NA,IR1,Lvl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2009,2010,1358,0,1358,1,2,1,6,2010,New,Partial,224000
921,60,RL,72,7226,Pave,NA,IR1,Lvl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,2003,798,842,1640,0,3,1,6,2008,WD,Normal,183000
922,20,RM,60,6000,Pave,Pave,Reg,Bnk,OldTown,Norm,Norm,2fmCon,1Story,4,4,1953,1953,936,0,936,0,2,1,4,2009,WD,Normal,93000
923,60,RL,NA,12394,Pave,NA,IR1,Lvl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2003,2003,847,886,1733,0,3,1,7,2007,WD,Family,225000
924,50,RL,60,9900,Pave,NA,Reg,Lvl,SWISU,Norm,Norm,1Fam,1.5Fin,6,7,1940,1950,944,545,1489,0,3,1,7,2009,WD,Normal,139500
925,20,FV,81,11216,Pave,NA,Reg,Lvl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,1489,0,1489,0,3,1,7,2006,New,Partial,232600
926,20,RL,114,14803,Pave,NA,Reg,Lvl,NridgHt,PosN,PosN,1Fam,1Story,10,5,2007,2008,2084,0,2084,1,2,1,7,2008,New,Partial,385000
927,45,RM,50,6130,Pave,NA,Reg,Lvl,BrkSide,Norm,Norm,1Fam,1.5Unf,5,6,1924,1950,784,0,784,1,2,1,5,2008,WD,Normal,109500
928,20,RL,65,8529,Pave,NA,IR1,Lvl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2001,2001,1434,0,1434,0,3,1,6,2009,WD,Normal,189000
929,60,RL,NA,28698,Pave,NA,IR2,Low,ClearCr,Norm,Norm,1Fam,2Story,5,5,1967,1967,1160,966,2126,0,3,1,7,2009,WD,Abnorml,185000
930,160,FV,24,2544,Pave,Pave,Reg,Lvl,Somerst,Norm,Norm,Twnhs,2Story,7,5,2005,2005,520,623,1223,0,2,1,4,2006,WD,Normal,147400
931,20,RL,80,11900,Pave,NA,IR1,Lvl,NAmes,Norm,Norm,1Fam,1Story,6,5,1957,1957,1392,0,1392,1,3,1,6,2008,WD,Normal,166000
932,160,FV,30,3180,Pave,Pave,Reg,Lvl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2005,2005,520,600,1200,0,2,1,4,2006,WD,Normal,151000
933,60,RL,44,9548,Pave,NA,IR1,Lvl,CollgCr,Norm,Norm,1Fam,2Story,7,6,2003,2003,941,888,1829,1,3,1,7,2010,WD,Normal,237000
934,20,RL,100,10004,Pave,NA,Reg,Lvl,NAmes,Norm,Norm,1Fam,1Story,6,6,1964,1964,1516,0,1516,0,3,1,6,2009,WD,Normal,167000
935,20,RL,75,7875,Pave,NA,Reg,Lvl,NAmes,Norm,Norm,1Fam,1Story,5,6,1961,1961,1144,0,1144,1,3,1,6,2008,WD,Normal,139950
936,20,RL,60,9600,Pave,NA,Reg,Lvl,Sawyer,Norm,Norm,1Fam,1Story,4,7,1950,1995,1067,0,1067,0,2,1,4,2010,WD,Normal,128000
937,30,RM,90,8100,Pave,Pave,Reg,Lvl,OldTown,Norm,Norm,1Fam,1Story,5,6,1948,1973,1559,0,1559,1,2,1,5,2007,COD,Normal,153500
938,160,RM,21,1680,Pave,NA,Reg,Lvl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1973,1973,483,504,987,1,2,1,5,2008,WD,Normal,100000
939,20,RL,75,9525,Pave,NA,Reg,Lvl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1995,2006,1099,0,1099,0,3,1,6,2008,WD,Normal,144000
940,50,RL,70,11767,Pave,NA,Reg,Lvl,Edwards,Norm,Norm,1Fam,1.5Fin,5,6,1946,1995,768,432,1200,0,3,1,6,2008,WD,Normal,130500
941,70,RH,NA,12155,Pave,NA,IR1,Lvl,SWISU,Norm,Norm,1Fam,2Story,6,8,1925,1950,810,672,1482,0,4,1,7,2008,WD,Normal,140000
942,70,RM,60,10440,Pave,Grvl,Reg,Lvl,OldTown,Norm,Norm,1Fam,2Story,5,8,1904,2002,958,581,1539,0,3,1,8,2008,WD,Normal,157500
943,80,RL,82,9020,Pave,NA,Reg,Lvl,NAmes,Norm,Norm,1Fam,SLvl,6,7,1966,1966,1165,0,1165,1,3,1,6,2008,WD,Normal,174900
944,90,RL,80,8000,Pave,NA,Reg,Lvl,NAmes,Artery,Norm,Duplex,1Story,5,4,1961,1961,1800,0,1800,0,6,2,10,2007,WD,Normal,141000
945,50,RM,100,12665,Pave,Grvl,IR1,Lvl,OldTown,Artery,Norm,1Fam,1.5Fin,5,8,1915,1950,876,540,1416,0,4,1,7,2008,WD,Normal,153900
946,85,RL,NA,16647,Pave,NA,IR1,Lvl,Sawyer,RRAe,Norm,1Fam,SFoyer,5,5,1975,1981,1701,0,1701,1,3,1,6,2007,WD,Normal,171000
947,60,RL,75,9317,Pave,NA,Reg,Lvl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1993,1993,1006,769,1775,1,3,1,7,2009,WD,Normal,213000
948,20,RL,36,15523,Pave,NA,IR1,Lvl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1972,1972,864,0,864,1,3,1,5,2009,WD,Normal,133500
949,50,RL,75,45600,Pave,NA,IR2,Bnk,ClearCr,Norm,Norm,1Fam,1.5Fin,6,8,1908,1997,1307,1051,2358,0,5,1,10,2008,WD,Normal,240000
950,80,RL,80,9600,Pave,NA,Reg,Lvl,Veenker,Feedr,Norm,1Fam,SLvl,6,7,1976,1994,1094,761,1855,0,3,1,7,2007,WD,Normal,187000
951,120,RM,36,4435,Pave,NA,Reg,Lvl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2003,2003,848,0,848,1,1,1,3,2007,WD,Normal,131500
952,120,RL,NA,3196,Pave,NA,Reg,Lvl,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2003,2003,1456,0,1456,0,2,1,7,2006,WD,Normal,215000
953,75,RL,53,7128,Pave,NA,Reg,Lvl,Crawfor,Norm,Norm,1Fam,2.5Unf,7,5,1941,1950,918,728,1646,0,4,1,7,2007,WD,Normal,164000
954,80,RL,NA,12095,Pave,NA,IR1,Lvl,NAmes,Norm,Norm,1Fam,SLvl,6,6,1964,1964,1445,0,1445,0,3,1,7,2009,WD,Normal,158000
955,20,RL,102,17920,Pave,NA,Reg,Lvl,Sawyer,Norm,Norm,1Fam,1Story,5,4,1955,1974,1779,0,1779,1,3,1,6,2006,WD,Abnorml,170000
956,20,RL,NA,6897,Pave,NA,IR1,Lvl,Sawyer,Norm,Norm,1Fam,1Story,5,8,1962,2010,1040,0,1040,1,3,1,6,2010,WD,Normal,127000
957,80,RL,NA,10970,Pave,NA,IR1,Low,CollgCr,Norm,Norm,1Fam,SLvl,6,6,1978,1978,1026,0,1026,1,3,1,5,2008,WD,Normal,147000
958,60,RL,65,8125,Pave,NA,Reg,Lvl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1994,1995,702,779,1481,0,3,1,6,2009,WD,Normal,174000
959,20,RL,80,10400,Pave,NA,Reg,Lvl,NWAmes,Norm,Norm,1Fam,1Story,7,5,1976,1976,1370,0,1370,0,3,1,6,2009,WD,Family,152000
960,60,RL,NA,11029,Pave,NA,IR1,Lvl,NWAmes,PosA,Norm,1Fam,2Story,6,7,1968,1984,1512,1142,2654,1,4,1,9,2006,WD,Normal,250000
961,50,RL,55,7642,Pave,NA,Reg,Lvl,Crawfor,Norm,Norm,1Fam,1.5Fin,7,8,1918,1998,912,514,1426,0,3,1,7,2007,WD,Normal,189950
962,190,RL,75,11625,Pave,NA,Reg,Lvl,Sawyer,Norm,Norm,2fmCon,1Story,5,4,1965,1965,1039,0,1039,1,3,1,6,2010,WD,Normal,131500
963,20,RL,81,9672,Pave,NA,Reg,Lvl,SawyerW,Norm,Norm,1Fam,1Story,6,5,1984,1985,1097,0,1097,0,3,1,6,2010,WD,Normal,152000
964,20,RL,70,7931,Pave,NA,Reg,Lvl,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,1148,0,1148,1,3,1,6,2009,WD,Normal,132500
965,20,FV,72,8640,Pave,NA,Reg,Lvl,Somerst,Norm,Norm,1Fam,1Story,7,5,2007,2008,1372,0,1372,0,3,1,6,2008,New,Partial,250580
966,20,RL,NA,8750,Pave,NA,IR1,Lvl,NAmes,Norm,Norm,1Fam,1Story,5,6,1970,1970,1002,0,1002,1,3,1,5,2009,WD,Normal,148500
967,20,RL,67,10656,Pave,NA,IR1,HLS,Timber,Norm,Norm,1Fam,1Story,8,5,2006,2007,1646,0,1646,0,3,1,6,2007,New,Partial,248900
968,20,RL,85,6970,Pave,NA,Reg,Lvl,Sawyer,Feedr,Norm,1Fam,1Story,4,5,1961,1961,1120,0,1120,1,3,1,5,2007,WD,Normal,129000
969,60,RL,NA,14762,Pave,NA,IR2,Lvl,Gilbert,Feedr,Norm,1Fam,2Story,5,6,1948,1950,1547,720,2320,0,2,1,7,2006,WD,Normal,169000
970,60,RL,80,9938,Pave,NA,Reg,Lvl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1993,1994,1062,887,1949,1,3,1,8,2010,WD,Normal,236000
971,20,RL,60,6600,Pave,NA,Reg,Lvl,NAmes,PosN,Norm,1Fam,1Story,5,5,1962,1962,894,0,894,0,2,1,5,2009,WD,Normal,109500
972,60,RL,70,8750,Pave,NA,Reg,Lvl,CollgCr,Norm,Norm,1Fam,2Story,6,5,1998,1998,804,878,1682,0,3,1,7,2010,WD,Normal,200500
973,20,RL,74,8892,Pave,NA,Reg,Lvl,NAmes,Norm,Norm,1Fam,1Story,5,7,1953,1996,910,0,910,0,3,1,5,2008,WD,Normal,116000
974,40,RL,60,12144,Pave,NA,Reg,Lvl,NAmes,Norm,Norm,1Fam,1Story,5,7,1949,1950,1036,0,1268,0,3,1,6,2009,WD,Normal,133000
975,50,RM,52,5720,Pave,NA,Reg,Lvl,OldTown,Artery,Norm,1Fam,1.5Fin,5,6,1941,1950,676,455,1131,0,3,1,5,2009,WD,Abnorml,66500
976,60,FV,75,9000,Pave,NA,Reg,Lvl,Somerst,Norm,Norm,1Fam,2Story,8,5,2007,2007,1184,1426,2610,0,4,1,11,2007,New,Partial,303477
977,20,RL,94,25286,Pave,NA,Reg,HLS,Mitchel,Norm,Norm,1Fam,1Story,4,5,1963,1963,1040,0,1040,1,3,1,5,2007,WD,Normal,132250
978,60,RL,74,8834,Pave,NA,Reg,Lvl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2004,2005,1462,762,2224,1,4,1,10,2009,WD,Normal,350000
979,85,RL,88,11782,Pave,NA,IR1,Lvl,Sawyer,Norm,Norm,1Fam,SFoyer,5,7,1961,1995,1155,0,1155,1,3,1,6,2010,WD,Normal,148000
980,20,RL,NA,7000,Pave,NA,IR1,Lvl,CollgCr,Norm,Norm,1Fam,1Story,5,8,1978,2005,864,0,864,1,3,1,6,2009,WD,Normal,136500
981,20,RL,60,7024,Pave,NA,Reg,Lvl,Edwards,Norm,Norm,1Fam,1Story,5,5,2005,2006,1090,0,1090,1,2,1,5,2007,WD,Normal,157000
982,50,RL,44,13758,Pave,NA,IR1,Lvl,Timber,Norm,Norm,1Fam,1.5Fin,7,5,1990,1991,1187,530,1717,0,3,1,7,2007,WD,Normal,187500
983,60,RL,NA,9636,Pave,NA,IR1,Lvl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1992,1993,808,785,1593,0,3,1,7,2009,WD,Normal,178000
984,75,RL,60,6204,Pave,NA,Reg,Bnk,SWISU,Norm,Norm,1Fam,2.5Fin,4,5,1912,1950,954,795,2230,1,5,1,10,2006,WD,Normal,118500
985,20,RL,65,7150,Pave,NA,Reg,Lvl,NAmes,Norm,Norm,1Fam,1Story,5,5,1967,1967,892,0,892,0,3,1,5,2009,WD,Normal,100000
986,120,FV,50,5119,Pave,NA,IR1,Lvl,Somerst,Norm,Norm,TwnhsE,1Story,9,5,1999,2000,1709,0,1709,1,2,1,5,2008,CWD,Abnorml,328900
987,90,RL,70,8393,Pave,NA,Reg,Lvl,NAmes,Norm,Norm,Duplex,1Story,5,5,1959,2005,1712,0,1712,0,4,2,8,2006,WD,Family,145000
988,50,RL,59,16466,Pave,NA,IR1,Lvl,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,1955,1955,872,521,1393,0,3,1,8,2008,WD,Normal,135500
989,20,RL,95,15865,Pave,NA,IR1,Lvl,NAmes,Norm,Norm,1Fam,1Story,8,6,1970,1970,2217,0,2217,1,4,1,8,2007,WD,Normal,268000
990,20,RL,128,12160,Pave,NA,Reg,Lvl,NAmes,Feedr,Norm,1Fam,1Story,6,4,1953,1953,1505,0,1505,1,2,1,6,2009,WD,Normal,149500
991,50,RL,60,8064,Pave,NA,Reg,Lvl,NAmes,Artery,Norm,1Fam,1.5Fin,5,7,1949,2006,672,252,924,0,3,1,6,2007,WD,Normal,122900
992,60,RL,70,11184,Pave,NA,Reg,Lvl,Sawyer,Norm,Norm,1Fam,2Story,6,5,1978,1978,918,765,1683,0,3,1,7,2009,WD,Normal,172500
993,20,RL,70,8414,Pave,NA,Reg,Lvl,Sawyer,Norm,Norm,1Fam,1Story,6,8,1963,2003,1068,0,1068,0,3,1,6,2006,WD,Normal,154500
994,20,RL,NA,13284,Pave,NA,Reg,Lvl,Sawyer,PosN,Norm,1Fam,1Story,5,5,1954,1954,1383,0,1383,1,3,1,6,2008,WD,Normal,165000
995,90,RL,64,7018,Pave,NA,Reg,Bnk,SawyerW,Norm,Norm,Duplex,1Story,5,5,1979,1979,1535,0,1535,0,4,2,8,2009,WD,Alloca,118858
996,60,RL,71,7056,Pave,NA,Reg,Lvl,NAmes,Norm,Norm,1Fam,2Story,6,5,1963,1963,983,813,1796,1,4,1,8,2008,WD,Normal,140000
997,30,RM,50,8765,Pave,Grvl,Reg,Lvl,IDOTRR,Norm,Norm,1Fam,1Story,4,6,1936,1950,951,0,951,0,2,1,6,2006,WD,Abnorml,106500
998,90,RL,64,7018,Pave,NA,Reg,Lvl,SawyerW,Feedr,Norm,Duplex,2Story,5,5,1979,1979,1120,1120,2240,0,6,2,12,2009,WD,Alloca,142953
999,20,RL,100,12919,Pave,NA,IR1,Lvl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2009,2010,2364,0,2364,1,2,1,11,2010,New,Partial,611657
1000,20,RL,65,6993,Pave,NA,Reg,Lvl,Sawyer,Feedr,Norm,1Fam,1Story,5,7,1961,1994,1236,0,1236,0,3,1,6,2006,WD,Normal,135000
1001,20,RL,NA,7340,Pave,NA,IR1,Lvl,NAmes,Norm,Norm,1Fam,1Story,4,6,1971,1971,858,0,858,0,2,1,4,2007,WD,Normal,110000
1002,20,RL,64,8712,Pave,NA,IR1,Lvl,NAmes,Norm,Norm,1Fam,1Story,5,7,1957,2000,1306,0,1306,1,2,1,5,2009,WD,Normal,153000
1003,60,RL,63,7875,Pave,NA,Reg,Lvl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2003,2003,807,702,1509,0,3,1,8,2006,WD,Normal,180000
1004,20,RL,50,14859,Pave,NA,IR1,HLS,Gilbert,Norm,Norm,1Fam,1Story,7,5,2006,2006,1670,0,1670,0,3,1,7,2006,New,Partial,240000
1005,20,RL,NA,6173,Pave,NA,IR1,Lvl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1967,1967,902,0,902,0,3,1,6,2007,WD,Normal,125500
1006,20,RL,80,9920,Pave,NA,Reg,Lvl,NAmes,Norm,Norm,1Fam,1Story,5,5,1954,1954,1063,0,1063,1,3,1,6,2010,WD,Normal,128000
1007,20,RL,116,13501,Pave,NA,IR1,Lvl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,1636,0,1636,1,3,1,8,2007,WD,Normal,255000
1008,50,RL,86,11500,Pave,NA,IR1,Lvl,Crawfor,Norm,Norm,1Fam,1.5Fin,7,7,1936,1987,1020,1037,2057,0,3,1,6,2006,WD,Normal,250000
1009,20,RL,NA,8885,Pave,NA,IR1,Low,Mitchel,Norm,Norm,1Fam,1Story,5,5,1983,1983,902,0,902,1,2,1,5,2006,WD,Normal,131000
1010,60,RL,149,12589,Pave,NA,IR2,Lvl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2005,2005,742,742,1484,0,3,1,8,2009,WD,Normal,174000
1011,90,RL,80,11600,Pave,NA,Reg,Lvl,NAmes,Feedr,Norm,Duplex,2Story,5,5,1960,1960,1105,1169,2274,0,5,2,12,2010,WD,Normal,154300
1012,20,RL,NA,9286,Pave,NA,IR1,Lvl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1977,1989,1268,0,1268,0,3,1,5,2009,WD,Normal,143500
1013,30,RM,51,6120,Pave,NA,Reg,Lvl,BrkSide,Norm,Norm,1Fam,1Story,5,7,1925,1950,1015,0,1015,0,3,1,6,2006,WD,Abnorml,88000
1014,90,RH,82,6270,Pave,NA,Reg,HLS,Crawfor,Norm,Norm,Duplex,2Story,5,6,1949,1950,1001,1001,2002,0,4,2,8,2007,WD,Normal,145000
